Data-ID,Result-State,Result-Detail,payloadParam.etapa,flagErroBacen,marcacaoMesa,rendaLiquidaPicpay,rendaLiquidaPicpayBatch,listaRestritivosBacen#1.saldoVencido,listaRestritivosBacen#1.prejuizo,listaRestritivosBacen#1.creditoAVencerAdpos,listaRestritivosBacen#1.creditoFinanciadoCartoes,listaRestritivosBacen#1.creditoVencidoCartao,listaRestritivosBacen#1.creditoAVencerCartao,listaRestritivosBacen#1.limiteCartaoDisponivel,listaRestritivosBacen#1.limiteChequeDisponivel,listaRestritivosBacen#1.saldoBacenCheque,listaRestritivosBacen#1.renegociacaoBacen,listaRestritivosBacen#2.saldoVencido,listaRestritivosBacen#2.prejuizo,listaRestritivosBacen#2.creditoAVencerAdpos,listaRestritivosBacen#2.creditoFinanciadoCartoes,listaRestritivosBacen#2.creditoVencidoCartao,listaRestritivosBacen#2.creditoAVencerCartao,listaRestritivosBacen#2.limiteCartaoDisponivel,listaRestritivosBacen#2.limiteChequeDisponivel,listaRestritivosBacen#2.saldoBacenCheque,listaRestritivosBacen#2.renegociacaoBacen,listaRestritivosBacen#3.saldoVencido,listaRestritivosBacen#3.prejuizo,listaRestritivosBacen#3.creditoAVencerAdpos,listaRestritivosBacen#3.creditoFinanciadoCartoes,listaRestritivosBacen#3.creditoVencidoCartao,listaRestritivosBacen#3.creditoAVencerCartao,listaRestritivosBacen#3.limiteCartaoDisponivel,listaRestritivosBacen#3.limiteChequeDisponivel,listaRestritivosBacen#3.saldoBacenCheque,listaRestritivosBacen#3.renegociacaoBacen,result:regrasNegativas#1.nomeRegra,expected:regrasNegativas#1.nomeRegra,result:regrasNegativas#1.descRegra,expected:regrasNegativas#1.descRegra,result:regrasNegativas#2.nomeRegra,expected:regrasNegativas#2.nomeRegra,result:regrasNegativas#2.descRegra,expected:regrasNegativas#2.descRegra,result:regrasNegativas#3.nomeRegra,expected:regrasNegativas#3.nomeRegra,result:regrasNegativas#3.descRegra,expected:regrasNegativas#3.descRegra,result:regrasNegativas#4.nomeRegra,expected:regrasNegativas#4.nomeRegra,result:regrasNegativas#4.descRegra,expected:regrasNegativas#4.descRegra,result:regrasNegativas#5.nomeRegra,expected:regrasNegativas#5.nomeRegra,result:regrasNegativas#5.descRegra,expected:regrasNegativas#5.descRegra,result:regrasNegativas#6.nomeRegra,expected:regrasNegativas#6.nomeRegra,result:regrasNegativas#6.descRegra,expected:regrasNegativas#6.descRegra,result:regrasNegativas#7.nomeRegra,expected:regrasNegativas#7.nomeRegra,result:regrasNegativas#7.descRegra,expected:regrasNegativas#7.descRegra,result:regrasNegativas#8.nomeRegra,expected:regrasNegativas#8.nomeRegra,result:regrasNegativas#8.descRegra,expected:regrasNegativas#8.descRegra,result:regrasNegativas#9.nomeRegra,expected:regrasNegativas#9.nomeRegra,result:regrasNegativas#9.descRegra,expected:regrasNegativas#9.descRegra,result:regrasNegativas#10.nomeRegra,expected:regrasNegativas#10.nomeRegra,result:regrasNegativas#10.descRegra,expected:regrasNegativas#10.descRegra,result:statusDecisao,expected:statusDecisao,result:versionamentoPolitica,expected:versionamentoPolitica
12009,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12010,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12011,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,0,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12012,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,0,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12013,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,0,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12014,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,0,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12015,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,0,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12016,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,0,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12017,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,0,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12018,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,-99999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12019,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,-99999,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12020,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,-99999,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12021,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,-99999,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12022,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,-99999,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12023,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,-99999,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12024,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,-99999,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12025,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,-99999,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12026,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12027,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12028,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12029,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12030,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12031,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12032,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12033,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12034,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12035,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12036,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12037,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12038,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12039,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12040,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12041,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12042,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12043,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12044,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12045,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12046,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12047,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12048,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12049,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12050,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12051,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12052,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12053,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12054,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12055,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12056,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12057,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12058,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12059,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12060,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12061,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12062,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12063,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12064,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12065,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12066,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12067,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12068,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12069,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12070,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12071,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12072,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12073,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12074,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12075,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12076,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,0,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12077,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,0,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12078,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,0,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12079,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,0,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12080,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,0,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12081,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,0,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12082,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,-99999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12083,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,-99999,0,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12084,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,-99999,0,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12085,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,-99999,0,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12086,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,-99999,-99999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12087,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,-99999,-99999,0,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12088,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,-99999,-99999,-99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
12089,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
