Data-ID,Result-State,Result-Detail,payloadParam.etapa,flagErroAurora,flagErroVisaoCliente,marcacaoMesa,limiteDisponivel,valorContratadoCartao,maxDiasAtraso,indFNV,indReneg,result:regrasNegativas#1.nomeRegra,expected:regrasNegativas#1.nomeRegra,result:regrasNegativas#1.descRegra,expected:regrasNegativas#1.descRegra,result:listaLogs#1.nome,expected:listaLogs#1.nome,result:listaLogs#1.valor,expected:listaLogs#1.valor,result:regrasNegativas#2.nomeRegra,expected:regrasNegativas#2.nomeRegra,result:regrasNegativas#2.descRegra,expected:regrasNegativas#2.descRegra,result:listaLogs#2.nome,expected:listaLogs#2.nome,result:listaLogs#2.valor,expected:listaLogs#2.valor,result:regrasNegativas#3.nomeRegra,expected:regrasNegativas#3.nomeRegra,result:regrasNegativas#3.descRegra,expected:regrasNegativas#3.descRegra,result:listaLogs#3.nome,expected:listaLogs#3.nome,result:listaLogs#3.valor,expected:listaLogs#3.valor,result:regrasNegativas#4.nomeRegra,expected:regrasNegativas#4.nomeRegra,result:regrasNegativas#4.descRegra,expected:regrasNegativas#4.descRegra,result:listaLogs#4.nome,expected:listaLogs#4.nome,result:listaLogs#4.valor,expected:listaLogs#4.valor,result:regrasNegativas#5.nomeRegra,expected:regrasNegativas#5.nomeRegra,result:regrasNegativas#5.descRegra,expected:regrasNegativas#5.descRegra,result:listaLogs#5.nome,expected:listaLogs#5.nome,result:listaLogs#5.valor,expected:listaLogs#5.valor,result:statusDecisao,expected:statusDecisao,result:vlrLimiteAprovado,expected:vlrLimiteAprovado,result:versionamentoPolitica,expected:versionamentoPolitica
735,,,FILTROS POLITICA,false,false,XPTO,-99999,-1,6,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
736,,,FILTROS POLITICA,false,false,XPTO,-99999,-1,6,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
737,,,FILTROS POLITICA,false,false,XPTO,-99999,-1,6,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
738,,,FILTROS POLITICA,false,false,XPTO,-99999,-1,6,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
739,,,FILTROS POLITICA,false,false,XPTO,-99999,-1,-99999,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
740,,,FILTROS POLITICA,false,false,XPTO,-99999,-1,-99999,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
741,,,FILTROS POLITICA,false,false,XPTO,-99999,-1,-99999,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
742,,,FILTROS POLITICA,false,false,XPTO,-99999,-1,-99999,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
743,,,FILTROS POLITICA,false,false,XPTO,-99999,0,0,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
744,,,FILTROS POLITICA,false,false,XPTO,-99999,0,0,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
745,,,FILTROS POLITICA,false,false,XPTO,-99999,0,0,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
746,,,FILTROS POLITICA,false,false,XPTO,-99999,0,0,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
747,,,FILTROS POLITICA,false,false,XPTO,-99999,0,4,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
748,,,FILTROS POLITICA,false,false,XPTO,-99999,0,4,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
749,,,FILTROS POLITICA,false,false,XPTO,-99999,0,4,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
750,,,FILTROS POLITICA,false,false,XPTO,-99999,0,4,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
751,,,FILTROS POLITICA,false,false,XPTO,-99999,0,5,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
752,,,FILTROS POLITICA,false,false,XPTO,-99999,0,5,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
753,,,FILTROS POLITICA,false,false,XPTO,-99999,0,5,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
754,,,FILTROS POLITICA,false,false,XPTO,-99999,0,5,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
755,,,FILTROS POLITICA,false,false,XPTO,-99999,0,6,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
756,,,FILTROS POLITICA,false,false,XPTO,-99999,0,6,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
757,,,FILTROS POLITICA,false,false,XPTO,-99999,0,6,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
758,,,FILTROS POLITICA,false,false,XPTO,-99999,0,6,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
759,,,FILTROS POLITICA,false,false,XPTO,-99999,0,-99999,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
760,,,FILTROS POLITICA,false,false,XPTO,-99999,0,-99999,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
761,,,FILTROS POLITICA,false,false,XPTO,-99999,0,-99999,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
762,,,FILTROS POLITICA,false,false,XPTO,-99999,0,-99999,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
763,,,FILTROS POLITICA,false,false,XPTO,-99999,1,0,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
764,,,FILTROS POLITICA,false,false,XPTO,-99999,1,0,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
765,,,FILTROS POLITICA,false,false,XPTO,-99999,1,0,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
766,,,FILTROS POLITICA,false,false,XPTO,-99999,1,0,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
767,,,FILTROS POLITICA,false,false,XPTO,-99999,1,4,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
768,,,FILTROS POLITICA,false,false,XPTO,-99999,1,4,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
769,,,FILTROS POLITICA,false,false,XPTO,-99999,1,4,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
770,,,FILTROS POLITICA,false,false,XPTO,-99999,1,4,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
771,,,FILTROS POLITICA,false,false,XPTO,-99999,1,5,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
772,,,FILTROS POLITICA,false,false,XPTO,-99999,1,5,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
773,,,FILTROS POLITICA,false,false,XPTO,-99999,1,5,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
774,,,FILTROS POLITICA,false,false,XPTO,-99999,1,5,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
775,,,FILTROS POLITICA,false,false,XPTO,-99999,1,6,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
776,,,FILTROS POLITICA,false,false,XPTO,-99999,1,6,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
777,,,FILTROS POLITICA,false,false,XPTO,-99999,1,6,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
778,,,FILTROS POLITICA,false,false,XPTO,-99999,1,6,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,1
779,,,FILTROS POLITICA,false,false,XPTO,-99999,1,-99999,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
780,,,FILTROS POLITICA,false,false,XPTO,-99999,1,-99999,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
781,,,FILTROS POLITICA,false,false,XPTO,-99999,1,-99999,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
782,,,FILTROS POLITICA,false,false,XPTO,-99999,1,-99999,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
783,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,0,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
784,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,0,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
785,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,0,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
786,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,0,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
787,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,4,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
788,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,4,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
789,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,4,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
790,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,4,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
791,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,5,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
792,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,5,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
793,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,5,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
794,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,5,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
795,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,6,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
796,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,6,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
797,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,6,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
798,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,6,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,2
799,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,-99999,true,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
800,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,-99999,true,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
801,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,-99999,false,true,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
802,,,FILTROS POLITICA,false,false,XPTO,-99999,-99999,-99999,false,false,,fn_nulosValidacoesInternas,,54. Não possui a informação de limite disponível,,,,,,fn_nulosValidacoesInternas,,55. Não possui a informação de valor contratado cartão,,,,,,fn_nulosValidacoesInternas,,57. Não possui a informação de maximo dias atraso,,,,,,,,,,,,,,,,,,,,,,NEGADO,,0,,3
803,,,FILTROS POLITICA,false,false,MESA,-1,-1,0,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
804,,,FILTROS POLITICA,false,false,MESA,-1,-1,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
805,,,FILTROS POLITICA,false,false,MESA,-1,-1,0,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
806,,,FILTROS POLITICA,false,false,MESA,-1,-1,0,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
807,,,FILTROS POLITICA,false,false,MESA,-1,-1,4,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
808,,,FILTROS POLITICA,false,false,MESA,-1,-1,4,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
809,,,FILTROS POLITICA,false,false,MESA,-1,-1,4,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
810,,,FILTROS POLITICA,false,false,MESA,-1,-1,4,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
811,,,FILTROS POLITICA,false,false,MESA,-1,-1,5,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
812,,,FILTROS POLITICA,false,false,MESA,-1,-1,5,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
813,,,FILTROS POLITICA,false,false,MESA,-1,-1,5,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
814,,,FILTROS POLITICA,false,false,MESA,-1,-1,5,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
815,,,FILTROS POLITICA,false,false,MESA,-1,-1,6,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
816,,,FILTROS POLITICA,false,false,MESA,-1,-1,6,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
817,,,FILTROS POLITICA,false,false,MESA,-1,-1,6,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
818,,,FILTROS POLITICA,false,false,MESA,-1,-1,6,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
819,,,FILTROS POLITICA,false,false,MESA,-1,-1,-99999,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
820,,,FILTROS POLITICA,false,false,MESA,-1,-1,-99999,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
821,,,FILTROS POLITICA,false,false,MESA,-1,-1,-99999,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
822,,,FILTROS POLITICA,false,false,MESA,-1,-1,-99999,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
823,,,FILTROS POLITICA,false,false,MESA,-1,0,0,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
824,,,FILTROS POLITICA,false,false,MESA,-1,0,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
825,,,FILTROS POLITICA,false,false,MESA,-1,0,0,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
826,,,FILTROS POLITICA,false,false,MESA,-1,0,0,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
827,,,FILTROS POLITICA,false,false,MESA,-1,0,4,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
828,,,FILTROS POLITICA,false,false,MESA,-1,0,4,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
829,,,FILTROS POLITICA,false,false,MESA,-1,0,4,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
830,,,FILTROS POLITICA,false,false,MESA,-1,0,4,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
831,,,FILTROS POLITICA,false,false,MESA,-1,0,5,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
832,,,FILTROS POLITICA,false,false,MESA,-1,0,5,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
833,,,FILTROS POLITICA,false,false,MESA,-1,0,5,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
834,,,FILTROS POLITICA,false,false,MESA,-1,0,5,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
835,,,FILTROS POLITICA,false,false,MESA,-1,0,6,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
836,,,FILTROS POLITICA,false,false,MESA,-1,0,6,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
837,,,FILTROS POLITICA,false,false,MESA,-1,0,6,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
838,,,FILTROS POLITICA,false,false,MESA,-1,0,6,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
839,,,FILTROS POLITICA,false,false,MESA,-1,0,-99999,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
840,,,FILTROS POLITICA,false,false,MESA,-1,0,-99999,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
841,,,FILTROS POLITICA,false,false,MESA,-1,0,-99999,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
842,,,FILTROS POLITICA,false,false,MESA,-1,0,-99999,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
843,,,FILTROS POLITICA,false,false,MESA,-1,1,0,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
844,,,FILTROS POLITICA,false,false,MESA,-1,1,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
845,,,FILTROS POLITICA,false,false,MESA,-1,1,0,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
846,,,FILTROS POLITICA,false,false,MESA,-1,1,0,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0,,0
