Data-ID,Result-State,Result-Detail,payloadParam.solicitante.rendaLiquidaPicpay,alavancagem,limitePiso,limiteFixo,limiteTeto,result:limite,expected:limite
21744,,,7311.0,0.8,6000,200,5000,,200.0
21745,,,7311.0,0.8,6000,200,5500,,200.0
21746,,,7311.0,0.8,6000,200,6000,,200.0
21747,,,7311.0,0.8,6000,200,7000,,200.0
21748,,,7311.0,0.8,6000,200,7500,,200.0
21749,,,7311.0,0.8,6000,200,9500,,200.0
21750,,,7311.0,0.8,6000,200,9600,,200.0
21751,,,7311.0,0.8,6000,200,10000,,200.0
21752,,,7311.0,0.8,6000,200,12000,,200.0
21753,,,7311.0,0.8,6000,200,15000,,200.0
21754,,,7311.0,0.8,6000,200,20000,,200.0
21755,,,7311.0,0.8,6000,200,30000,,200.0
21756,,,7311.0,0.8,6000,200,40000,,200.0
21757,,,7311.0,0.8,7500,0,100,,100.0
21758,,,7311.0,0.8,7500,0,200,,200.0
21759,,,7311.0,0.8,7500,0,700,,700.0
21760,,,7311.0,0.8,7500,0,1100,,1100.0
21761,,,7311.0,0.8,7500,0,2000,,2000.0
21762,,,7311.0,0.8,7500,0,2300,,2300.0
21763,,,7311.0,0.8,7500,0,2400,,2400.0
21764,,,7311.0,0.8,7500,0,2500,,2500.0
21765,,,7311.0,0.8,7500,0,3000,,3000.0
21766,,,7311.0,0.8,7500,0,3200,,3200.0
21767,,,7311.0,0.8,7500,0,3400,,3400.0
21768,,,7311.0,0.8,7500,0,3600,,4000.0
21769,,,7311.0,0.8,7500,0,3800,,4000.0
21770,,,7311.0,0.8,7500,0,4000,,4000.0
21771,,,7311.0,0.8,7500,0,4500,,4500.0
21772,,,7311.0,0.8,7500,0,5000,,5000.0
21773,,,7311.0,0.8,7500,0,5500,,5500.0
21774,,,7311.0,0.8,7500,0,6000,,6000.0
21775,,,7311.0,0.8,7500,0,7000,,7000.0
21776,,,7311.0,0.8,7500,0,7500,,7500.0
21777,,,7311.0,0.8,7500,0,9500,,7500.0
21778,,,7311.0,0.8,7500,0,9600,,7500.0
21779,,,7311.0,0.8,7500,0,10000,,7500.0
21780,,,7311.0,0.8,7500,0,12000,,7500.0
21781,,,7311.0,0.8,7500,0,15000,,7500.0
21782,,,7311.0,0.8,7500,0,20000,,7500.0
21783,,,7311.0,0.8,7500,0,30000,,7500.0
21784,,,7311.0,0.8,7500,0,40000,,7500.0
21785,,,7311.0,0.8,7500,100,100,,100.0
21786,,,7311.0,0.8,7500,100,200,,100.0
21787,,,7311.0,0.8,7500,100,700,,100.0
21788,,,7311.0,0.8,7500,100,1100,,100.0
21789,,,7311.0,0.8,7500,100,2000,,100.0
21790,,,7311.0,0.8,7500,100,2300,,100.0
21791,,,7311.0,0.8,7500,100,2400,,100.0
21792,,,7311.0,0.8,7500,100,2500,,100.0
21793,,,7311.0,0.8,7500,100,3000,,100.0
21794,,,7311.0,0.8,7500,100,3200,,100.0
21795,,,7311.0,0.8,7500,100,3400,,100.0
21796,,,7311.0,0.8,7500,100,3600,,100.0
21797,,,7311.0,0.8,7500,100,3800,,100.0
21798,,,7311.0,0.8,7500,100,4000,,100.0
21799,,,7311.0,0.8,7500,100,4500,,100.0
21800,,,7311.0,0.8,7500,100,5000,,100.0
21801,,,7311.0,0.8,7500,100,5500,,100.0
21802,,,7311.0,0.8,7500,100,6000,,100.0
21803,,,7311.0,0.8,7500,100,7000,,100.0
21804,,,7311.0,0.8,7500,100,7500,,100.0
21805,,,7311.0,0.8,7500,100,9500,,100.0
21806,,,7311.0,0.8,7500,100,9600,,100.0
21807,,,7311.0,0.8,7500,100,10000,,100.0
21808,,,7311.0,0.8,7500,100,12000,,100.0
21809,,,7311.0,0.8,7500,100,15000,,100.0
21810,,,7311.0,0.8,7500,100,20000,,100.0
21811,,,7311.0,0.8,7500,100,30000,,100.0
21812,,,7311.0,0.8,7500,100,40000,,100.0
21813,,,7311.0,0.8,7500,200,100,,200.0
21814,,,7311.0,0.8,7500,200,200,,200.0
21815,,,7311.0,0.8,7500,200,700,,200.0
21816,,,7311.0,0.8,7500,200,1100,,200.0
21817,,,7311.0,0.8,7500,200,2000,,200.0
21818,,,7311.0,0.8,7500,200,2300,,200.0
21819,,,7311.0,0.8,7500,200,2400,,200.0
21820,,,7311.0,0.8,7500,200,2500,,200.0
21821,,,7311.0,0.8,7500,200,3000,,200.0
21822,,,7311.0,0.8,7500,200,3200,,200.0
21823,,,7311.0,0.8,7500,200,3400,,200.0
21824,,,7311.0,0.8,7500,200,3600,,200.0
21825,,,7311.0,0.8,7500,200,3800,,200.0
21826,,,7311.0,0.8,7500,200,4000,,200.0
21827,,,7311.0,0.8,7500,200,4500,,200.0
21828,,,7311.0,0.8,7500,200,5000,,200.0
21829,,,7311.0,0.8,7500,200,5500,,200.0
21830,,,7311.0,0.8,7500,200,6000,,200.0
21831,,,7311.0,0.8,7500,200,7000,,200.0
21832,,,7311.0,0.8,7500,200,7500,,200.0
21833,,,7311.0,0.8,7500,200,9500,,200.0
21834,,,7311.0,0.8,7500,200,9600,,200.0
21835,,,7311.0,0.8,7500,200,10000,,200.0
21836,,,7311.0,0.8,7500,200,12000,,200.0
21837,,,7311.0,0.8,7500,200,15000,,200.0
21838,,,7311.0,0.8,7500,200,20000,,200.0
21839,,,7311.0,0.8,7500,200,30000,,200.0
21840,,,7311.0,0.8,7500,200,40000,,200.0
21841,,,7311.0,0.8,10000,0,100,,100.0
21842,,,7311.0,0.8,10000,0,200,,200.0
21843,,,7311.0,0.8,10000,0,700,,700.0
21844,,,7311.0,0.8,10000,0,1100,,1100.0
21845,,,7311.0,0.8,10000,0,2000,,2000.0
21846,,,7311.0,0.8,10000,0,2300,,2300.0
21847,,,7311.0,0.8,10000,0,2400,,2400.0
21848,,,7311.0,0.8,10000,0,2500,,2500.0
21849,,,7311.0,0.8,10000,0,3000,,3000.0
21850,,,7311.0,0.8,10000,0,3200,,3200.0
21851,,,7311.0,0.8,10000,0,3400,,3400.0
21852,,,7311.0,0.8,10000,0,3600,,4000.0
21853,,,7311.0,0.8,10000,0,3800,,4000.0
21854,,,7311.0,0.8,10000,0,4000,,4000.0
21855,,,7311.0,0.8,10000,0,4500,,4500.0
21856,,,7311.0,0.8,10000,0,5000,,5000.0
21857,,,7311.0,0.8,10000,0,5500,,5500.0
21858,,,7311.0,0.8,10000,0,6000,,6000.0
21859,,,7311.0,0.8,10000,0,7000,,7000.0
21860,,,7311.0,0.8,10000,0,7500,,7500.0
21861,,,7311.0,0.8,10000,0,9500,,10000.0
21862,,,7311.0,0.8,10000,0,9600,,10000.0
21863,,,7311.0,0.8,10000,0,10000,,10000.0
21864,,,7311.0,0.8,10000,0,12000,,10000.0
21865,,,7311.0,0.8,10000,0,15000,,10000.0
21866,,,7311.0,0.8,10000,0,20000,,10000.0
21867,,,7311.0,0.8,10000,0,30000,,10000.0
21868,,,7311.0,0.8,10000,0,40000,,10000.0
21869,,,7311.0,0.8,10000,100,100,,100.0
21870,,,7311.0,0.8,10000,100,200,,100.0
21871,,,7311.0,0.8,10000,100,700,,100.0
21872,,,7311.0,0.8,10000,100,1100,,100.0
21873,,,7311.0,0.8,10000,100,2000,,100.0
21874,,,7311.0,0.8,10000,100,2300,,100.0
21875,,,7311.0,0.8,10000,100,2400,,100.0
21876,,,7311.0,0.8,10000,100,2500,,100.0
21877,,,7311.0,0.8,10000,100,3000,,100.0
21878,,,7311.0,0.8,10000,100,3200,,100.0
21879,,,7311.0,0.8,10000,100,3400,,100.0
21880,,,7311.0,0.8,10000,100,3600,,100.0
21881,,,7311.0,0.8,10000,100,3800,,100.0
21882,,,7311.0,0.8,10000,100,4000,,100.0
21883,,,7311.0,0.8,10000,100,4500,,100.0
21884,,,7311.0,0.8,10000,100,5000,,100.0
21885,,,7311.0,0.8,10000,100,5500,,100.0
21886,,,7311.0,0.8,10000,100,6000,,100.0
21887,,,7311.0,0.8,10000,100,7000,,100.0
21888,,,7311.0,0.8,10000,100,7500,,100.0
21889,,,7311.0,0.8,10000,100,9500,,100.0
21890,,,7311.0,0.8,10000,100,9600,,100.0
21891,,,7311.0,0.8,10000,100,10000,,100.0
21892,,,7311.0,0.8,10000,100,12000,,100.0
21893,,,7311.0,0.8,10000,100,15000,,100.0
21894,,,7311.0,0.8,10000,100,20000,,100.0
21895,,,7311.0,0.8,10000,100,30000,,100.0
21896,,,7311.0,0.8,10000,100,40000,,100.0
21897,,,7311.0,0.8,10000,200,100,,200.0
21898,,,7311.0,0.8,10000,200,200,,200.0
21899,,,7311.0,0.8,10000,200,700,,200.0
21900,,,7311.0,0.8,10000,200,1100,,200.0
21901,,,7311.0,0.8,10000,200,2000,,200.0
21902,,,7311.0,0.8,10000,200,2300,,200.0
21903,,,7311.0,0.8,10000,200,2400,,200.0
21904,,,7311.0,0.8,10000,200,2500,,200.0
21905,,,7311.0,0.8,10000,200,3000,,200.0
21906,,,7311.0,0.8,10000,200,3200,,200.0
21907,,,7311.0,0.8,10000,200,3400,,200.0
21908,,,7311.0,0.8,10000,200,3600,,200.0
21909,,,7311.0,0.8,10000,200,3800,,200.0
21910,,,7311.0,0.8,10000,200,4000,,200.0
21911,,,7311.0,0.8,10000,200,4500,,200.0
21912,,,7311.0,0.8,10000,200,5000,,200.0
21913,,,7311.0,0.8,10000,200,5500,,200.0
21914,,,7311.0,0.8,10000,200,6000,,200.0
21915,,,7311.0,0.8,10000,200,7000,,200.0
21916,,,7311.0,0.8,10000,200,7500,,200.0
21917,,,7311.0,0.8,10000,200,9500,,200.0
21918,,,7311.0,0.8,10000,200,9600,,200.0
21919,,,7311.0,0.8,10000,200,10000,,200.0
21920,,,7311.0,0.8,10000,200,12000,,200.0
21921,,,7311.0,0.8,10000,200,15000,,200.0
21922,,,7311.0,0.8,10000,200,20000,,200.0
21923,,,7311.0,0.8,10000,200,30000,,200.0
21924,,,7311.0,0.8,10000,200,40000,,200.0
21925,,,7311.0,1.0,100,0,100,,100.0
21926,,,7311.0,1.0,100,0,200,,200.0
21927,,,7311.0,1.0,100,0,700,,700.0
21928,,,7311.0,1.0,100,0,1100,,1100.0
21929,,,7311.0,1.0,100,0,2000,,2000.0
21930,,,7311.0,1.0,100,0,2300,,2300.0
21931,,,7311.0,1.0,100,0,2400,,2400.0
21932,,,7311.0,1.0,100,0,2500,,2500.0
21933,,,7311.0,1.0,100,0,3000,,3000.0
21934,,,7311.0,1.0,100,0,3200,,3200.0
21935,,,7311.0,1.0,100,0,3400,,3400.0
21936,,,7311.0,1.0,100,0,3600,,4000.0
21937,,,7311.0,1.0,100,0,3800,,4000.0
21938,,,7311.0,1.0,100,0,4000,,4000.0
21939,,,7311.0,1.0,100,0,4500,,4500.0
21940,,,7311.0,1.0,100,0,5000,,5000.0
21941,,,7311.0,1.0,100,0,5500,,5500.0
21942,,,7311.0,1.0,100,0,6000,,6000.0
21943,,,7311.0,1.0,100,0,7000,,7000.0
21944,,,7311.0,1.0,100,0,7500,,7300.0
21945,,,7311.0,1.0,100,0,9500,,7300.0
21946,,,7311.0,1.0,100,0,9600,,7300.0
21947,,,7311.0,1.0,100,0,10000,,7300.0
21948,,,7311.0,1.0,100,0,12000,,7300.0
21949,,,7311.0,1.0,100,0,15000,,7300.0
21950,,,7311.0,1.0,100,0,20000,,7300.0
21951,,,7311.0,1.0,100,0,30000,,7300.0
21952,,,7311.0,1.0,100,0,40000,,7300.0
21953,,,7311.0,1.0,100,100,100,,100.0
21954,,,7311.0,1.0,100,100,200,,100.0
21955,,,7311.0,1.0,100,100,700,,100.0
21956,,,7311.0,1.0,100,100,1100,,100.0
21957,,,7311.0,1.0,100,100,2000,,100.0
21958,,,7311.0,1.0,100,100,2300,,100.0
21959,,,7311.0,1.0,100,100,2400,,100.0
21960,,,7311.0,1.0,100,100,2500,,100.0
21961,,,7311.0,1.0,100,100,3000,,100.0
21962,,,7311.0,1.0,100,100,3200,,100.0
21963,,,7311.0,1.0,100,100,3400,,100.0
21964,,,7311.0,1.0,100,100,3600,,100.0
21965,,,7311.0,1.0,100,100,3800,,100.0
21966,,,7311.0,1.0,100,100,4000,,100.0
21967,,,7311.0,1.0,100,100,4500,,100.0
21968,,,7311.0,1.0,100,100,5000,,100.0
21969,,,7311.0,1.0,100,100,5500,,100.0
21970,,,7311.0,1.0,100,100,6000,,100.0
21971,,,7311.0,1.0,100,100,7000,,100.0
21972,,,7311.0,1.0,100,100,7500,,100.0
21973,,,7311.0,1.0,100,100,9500,,100.0
21974,,,7311.0,1.0,100,100,9600,,100.0
21975,,,7311.0,1.0,100,100,10000,,100.0
21976,,,7311.0,1.0,100,100,12000,,100.0
21977,,,7311.0,1.0,100,100,15000,,100.0
21978,,,7311.0,1.0,100,100,20000,,100.0
21979,,,7311.0,1.0,100,100,30000,,100.0
21980,,,7311.0,1.0,100,100,40000,,100.0
21981,,,7311.0,1.0,100,200,100,,200.0
21982,,,7311.0,1.0,100,200,200,,200.0
21983,,,7311.0,1.0,100,200,700,,200.0
21984,,,7311.0,1.0,100,200,1100,,200.0
21985,,,7311.0,1.0,100,200,2000,,200.0
21986,,,7311.0,1.0,100,200,2300,,200.0
21987,,,7311.0,1.0,100,200,2400,,200.0
21988,,,7311.0,1.0,100,200,2500,,200.0
21989,,,7311.0,1.0,100,200,3000,,200.0
21990,,,7311.0,1.0,100,200,3200,,200.0
21991,,,7311.0,1.0,100,200,3400,,200.0
21992,,,7311.0,1.0,100,200,3600,,200.0
21993,,,7311.0,1.0,100,200,3800,,200.0
21994,,,7311.0,1.0,100,200,4000,,200.0
21995,,,7311.0,1.0,100,200,4500,,200.0
21996,,,7311.0,1.0,100,200,5000,,200.0
21997,,,7311.0,1.0,100,200,5500,,200.0
21998,,,7311.0,1.0,100,200,6000,,200.0
21999,,,7311.0,1.0,100,200,7000,,200.0
22000,,,7311.0,1.0,100,200,7500,,200.0
22001,,,7311.0,1.0,100,200,9500,,200.0
22002,,,7311.0,1.0,100,200,9600,,200.0
22003,,,7311.0,1.0,100,200,10000,,200.0
22004,,,7311.0,1.0,100,200,12000,,200.0
22005,,,7311.0,1.0,100,200,15000,,200.0
22006,,,7311.0,1.0,100,200,20000,,200.0
22007,,,7311.0,1.0,100,200,30000,,200.0
22008,,,7311.0,1.0,100,200,40000,,200.0
22009,,,7311.0,1.0,200,0,100,,100.0
22010,,,7311.0,1.0,200,0,200,,200.0
22011,,,7311.0,1.0,200,0,700,,700.0
22012,,,7311.0,1.0,200,0,1100,,1100.0
22013,,,7311.0,1.0,200,0,2000,,2000.0
22014,,,7311.0,1.0,200,0,2300,,2300.0
22015,,,7311.0,1.0,200,0,2400,,2400.0
22016,,,7311.0,1.0,200,0,2500,,2500.0
22017,,,7311.0,1.0,200,0,3000,,3000.0
22018,,,7311.0,1.0,200,0,3200,,3200.0
22019,,,7311.0,1.0,200,0,3400,,3400.0
22020,,,7311.0,1.0,200,0,3600,,4000.0
22021,,,7311.0,1.0,200,0,3800,,4000.0
22022,,,7311.0,1.0,200,0,4000,,4000.0
22023,,,7311.0,1.0,200,0,4500,,4500.0
22024,,,7311.0,1.0,200,0,5000,,5000.0
22025,,,7311.0,1.0,200,0,5500,,5500.0
22026,,,7311.0,1.0,200,0,6000,,6000.0
22027,,,7311.0,1.0,200,0,7000,,7000.0
22028,,,7311.0,1.0,200,0,7500,,7300.0
22029,,,7311.0,1.0,200,0,9500,,7300.0
22030,,,7311.0,1.0,200,0,9600,,7300.0
22031,,,7311.0,1.0,200,0,10000,,7300.0
22032,,,7311.0,1.0,200,0,12000,,7300.0
22033,,,7311.0,1.0,200,0,15000,,7300.0
22034,,,7311.0,1.0,200,0,20000,,7300.0
22035,,,7311.0,1.0,200,0,30000,,7300.0
22036,,,7311.0,1.0,200,0,40000,,7300.0
22037,,,7311.0,1.0,200,100,100,,100.0
22038,,,7311.0,1.0,200,100,200,,100.0
22039,,,7311.0,1.0,200,100,700,,100.0
22040,,,7311.0,1.0,200,100,1100,,100.0
22041,,,7311.0,1.0,200,100,2000,,100.0
22042,,,7311.0,1.0,200,100,2300,,100.0
22043,,,7311.0,1.0,200,100,2400,,100.0
22044,,,7311.0,1.0,200,100,2500,,100.0
22045,,,7311.0,1.0,200,100,3000,,100.0
22046,,,7311.0,1.0,200,100,3200,,100.0
22047,,,7311.0,1.0,200,100,3400,,100.0
22048,,,7311.0,1.0,200,100,3600,,100.0
22049,,,7311.0,1.0,200,100,3800,,100.0
22050,,,7311.0,1.0,200,100,4000,,100.0
22051,,,7311.0,1.0,200,100,4500,,100.0
22052,,,7311.0,1.0,200,100,5000,,100.0
22053,,,7311.0,1.0,200,100,5500,,100.0
22054,,,7311.0,1.0,200,100,6000,,100.0
22055,,,7311.0,1.0,200,100,7000,,100.0
22056,,,7311.0,1.0,200,100,7500,,100.0
22057,,,7311.0,1.0,200,100,9500,,100.0
22058,,,7311.0,1.0,200,100,9600,,100.0
22059,,,7311.0,1.0,200,100,10000,,100.0
22060,,,7311.0,1.0,200,100,12000,,100.0
22061,,,7311.0,1.0,200,100,15000,,100.0
22062,,,7311.0,1.0,200,100,20000,,100.0
22063,,,7311.0,1.0,200,100,30000,,100.0
22064,,,7311.0,1.0,200,100,40000,,100.0
22065,,,7311.0,1.0,200,200,100,,200.0
22066,,,7311.0,1.0,200,200,200,,200.0
22067,,,7311.0,1.0,200,200,700,,200.0
22068,,,7311.0,1.0,200,200,1100,,200.0
22069,,,7311.0,1.0,200,200,2000,,200.0
22070,,,7311.0,1.0,200,200,2300,,200.0
22071,,,7311.0,1.0,200,200,2400,,200.0
22072,,,7311.0,1.0,200,200,2500,,200.0
22073,,,7311.0,1.0,200,200,3000,,200.0
22074,,,7311.0,1.0,200,200,3200,,200.0
22075,,,7311.0,1.0,200,200,3400,,200.0
22076,,,7311.0,1.0,200,200,3600,,200.0
22077,,,7311.0,1.0,200,200,3800,,200.0
22078,,,7311.0,1.0,200,200,4000,,200.0
22079,,,7311.0,1.0,200,200,4500,,200.0
22080,,,7311.0,1.0,200,200,5000,,200.0
22081,,,7311.0,1.0,200,200,5500,,200.0
22082,,,7311.0,1.0,200,200,6000,,200.0
22083,,,7311.0,1.0,200,200,7000,,200.0
22084,,,7311.0,1.0,200,200,7500,,200.0
22085,,,7311.0,1.0,200,200,9500,,200.0
22086,,,7311.0,1.0,200,200,9600,,200.0
22087,,,7311.0,1.0,200,200,10000,,200.0
22088,,,7311.0,1.0,200,200,12000,,200.0
22089,,,7311.0,1.0,200,200,15000,,200.0
22090,,,7311.0,1.0,200,200,20000,,200.0
22091,,,7311.0,1.0,200,200,30000,,200.0
22092,,,7311.0,1.0,200,200,40000,,200.0
22093,,,7311.0,1.0,300,0,100,,100.0
22094,,,7311.0,1.0,300,0,200,,200.0
22095,,,7311.0,1.0,300,0,700,,700.0
22096,,,7311.0,1.0,300,0,1100,,1100.0
22097,,,7311.0,1.0,300,0,2000,,2000.0
22098,,,7311.0,1.0,300,0,2300,,2300.0
22099,,,7311.0,1.0,300,0,2400,,2400.0
22100,,,7311.0,1.0,300,0,2500,,2500.0
22101,,,7311.0,1.0,300,0,3000,,3000.0
22102,,,7311.0,1.0,300,0,3200,,3200.0
22103,,,7311.0,1.0,300,0,3400,,3400.0
22104,,,7311.0,1.0,300,0,3600,,4000.0
22105,,,7311.0,1.0,300,0,3800,,4000.0
22106,,,7311.0,1.0,300,0,4000,,4000.0
22107,,,7311.0,1.0,300,0,4500,,4500.0
22108,,,7311.0,1.0,300,0,5000,,5000.0
22109,,,7311.0,1.0,300,0,5500,,5500.0
22110,,,7311.0,1.0,300,0,6000,,6000.0
22111,,,7311.0,1.0,300,0,7000,,7000.0
22112,,,7311.0,1.0,300,0,7500,,7300.0
22113,,,7311.0,1.0,300,0,9500,,7300.0
22114,,,7311.0,1.0,300,0,9600,,7300.0
22115,,,7311.0,1.0,300,0,10000,,7300.0
22116,,,7311.0,1.0,300,0,12000,,7300.0
22117,,,7311.0,1.0,300,0,15000,,7300.0
22118,,,7311.0,1.0,300,0,20000,,7300.0
22119,,,7311.0,1.0,300,0,30000,,7300.0
22120,,,7311.0,1.0,300,0,40000,,7300.0
22121,,,7311.0,1.0,300,100,100,,100.0
22122,,,7311.0,1.0,300,100,200,,100.0
22123,,,7311.0,1.0,300,100,700,,100.0
22124,,,7311.0,1.0,300,100,1100,,100.0
22125,,,7311.0,1.0,300,100,2000,,100.0
22126,,,7311.0,1.0,300,100,2300,,100.0
22127,,,7311.0,1.0,300,100,2400,,100.0
22128,,,7311.0,1.0,300,100,2500,,100.0
22129,,,7311.0,1.0,300,100,3000,,100.0
22130,,,7311.0,1.0,300,100,3200,,100.0
22131,,,7311.0,1.0,300,100,3400,,100.0
22132,,,7311.0,1.0,300,100,3600,,100.0
22133,,,7311.0,1.0,300,100,3800,,100.0
22134,,,7311.0,1.0,300,100,4000,,100.0
22135,,,7311.0,1.0,300,100,4500,,100.0
22136,,,7311.0,1.0,300,100,5000,,100.0
22137,,,7311.0,1.0,300,100,5500,,100.0
22138,,,7311.0,1.0,300,100,6000,,100.0
22139,,,7311.0,1.0,300,100,7000,,100.0
22140,,,7311.0,1.0,300,100,7500,,100.0
22141,,,7311.0,1.0,300,100,9500,,100.0
22142,,,7311.0,1.0,300,100,9600,,100.0
22143,,,7311.0,1.0,300,100,10000,,100.0
22144,,,7311.0,1.0,300,100,12000,,100.0
22145,,,7311.0,1.0,300,100,15000,,100.0
22146,,,7311.0,1.0,300,100,20000,,100.0
22147,,,7311.0,1.0,300,100,30000,,100.0
22148,,,7311.0,1.0,300,100,40000,,100.0
22149,,,7311.0,1.0,300,200,100,,200.0
22150,,,7311.0,1.0,300,200,200,,200.0
22151,,,7311.0,1.0,300,200,700,,200.0
22152,,,7311.0,1.0,300,200,1100,,200.0
22153,,,7311.0,1.0,300,200,2000,,200.0
22154,,,7311.0,1.0,300,200,2300,,200.0
22155,,,7311.0,1.0,300,200,2400,,200.0
22156,,,7311.0,1.0,300,200,2500,,200.0
22157,,,7311.0,1.0,300,200,3000,,200.0
22158,,,7311.0,1.0,300,200,3200,,200.0
22159,,,7311.0,1.0,300,200,3400,,200.0
22160,,,7311.0,1.0,300,200,3600,,200.0
22161,,,7311.0,1.0,300,200,3800,,200.0
22162,,,7311.0,1.0,300,200,4000,,200.0
22163,,,7311.0,1.0,300,200,4500,,200.0
22164,,,7311.0,1.0,300,200,5000,,200.0
22165,,,7311.0,1.0,300,200,5500,,200.0
22166,,,7311.0,1.0,300,200,6000,,200.0
22167,,,7311.0,1.0,300,200,7000,,200.0
22168,,,7311.0,1.0,300,200,7500,,200.0
22169,,,7311.0,1.0,300,200,9500,,200.0
22170,,,7311.0,1.0,300,200,9600,,200.0
22171,,,7311.0,1.0,300,200,10000,,200.0
22172,,,7311.0,1.0,300,200,12000,,200.0
22173,,,7311.0,1.0,300,200,15000,,200.0
22174,,,7311.0,1.0,300,200,20000,,200.0
22175,,,7311.0,1.0,300,200,30000,,200.0
22176,,,7311.0,1.0,300,200,40000,,200.0
22177,,,7311.0,1.0,1000,0,100,,100.0
22178,,,7311.0,1.0,1000,0,200,,200.0
22179,,,7311.0,1.0,1000,0,700,,700.0
22180,,,7311.0,1.0,1000,0,1100,,1100.0
22181,,,7311.0,1.0,1000,0,2000,,2000.0
22182,,,7311.0,1.0,1000,0,2300,,2300.0
22183,,,7311.0,1.0,1000,0,2400,,2400.0
22184,,,7311.0,1.0,1000,0,2500,,2500.0
22185,,,7311.0,1.0,1000,0,3000,,3000.0
22186,,,7311.0,1.0,1000,0,3200,,3200.0
22187,,,7311.0,1.0,1000,0,3400,,3400.0
22188,,,7311.0,1.0,1000,0,3600,,4000.0
22189,,,7311.0,1.0,1000,0,3800,,4000.0
22190,,,7311.0,1.0,1000,0,4000,,4000.0
22191,,,7311.0,1.0,1000,0,4500,,4500.0
22192,,,7311.0,1.0,1000,0,5000,,5000.0
22193,,,7311.0,1.0,1000,0,5500,,5500.0
22194,,,7311.0,1.0,1000,0,6000,,6000.0
22195,,,7311.0,1.0,1000,0,7000,,7000.0
22196,,,7311.0,1.0,1000,0,7500,,7300.0
22197,,,7311.0,1.0,1000,0,9500,,7300.0
22198,,,7311.0,1.0,1000,0,9600,,7300.0
22199,,,7311.0,1.0,1000,0,10000,,7300.0
22200,,,7311.0,1.0,1000,0,12000,,7300.0
22201,,,7311.0,1.0,1000,0,15000,,7300.0
22202,,,7311.0,1.0,1000,0,20000,,7300.0
22203,,,7311.0,1.0,1000,0,30000,,7300.0
22204,,,7311.0,1.0,1000,0,40000,,7300.0
22205,,,7311.0,1.0,1000,100,100,,100.0
22206,,,7311.0,1.0,1000,100,200,,100.0
22207,,,7311.0,1.0,1000,100,700,,100.0
22208,,,7311.0,1.0,1000,100,1100,,100.0
22209,,,7311.0,1.0,1000,100,2000,,100.0
22210,,,7311.0,1.0,1000,100,2300,,100.0
22211,,,7311.0,1.0,1000,100,2400,,100.0
22212,,,7311.0,1.0,1000,100,2500,,100.0
22213,,,7311.0,1.0,1000,100,3000,,100.0
22214,,,7311.0,1.0,1000,100,3200,,100.0
22215,,,7311.0,1.0,1000,100,3400,,100.0
22216,,,7311.0,1.0,1000,100,3600,,100.0
22217,,,7311.0,1.0,1000,100,3800,,100.0
22218,,,7311.0,1.0,1000,100,4000,,100.0
22219,,,7311.0,1.0,1000,100,4500,,100.0
22220,,,7311.0,1.0,1000,100,5000,,100.0
22221,,,7311.0,1.0,1000,100,5500,,100.0
22222,,,7311.0,1.0,1000,100,6000,,100.0
22223,,,7311.0,1.0,1000,100,7000,,100.0
22224,,,7311.0,1.0,1000,100,7500,,100.0
22225,,,7311.0,1.0,1000,100,9500,,100.0
22226,,,7311.0,1.0,1000,100,9600,,100.0
22227,,,7311.0,1.0,1000,100,10000,,100.0
22228,,,7311.0,1.0,1000,100,12000,,100.0
22229,,,7311.0,1.0,1000,100,15000,,100.0
22230,,,7311.0,1.0,1000,100,20000,,100.0
22231,,,7311.0,1.0,1000,100,30000,,100.0
22232,,,7311.0,1.0,1000,100,40000,,100.0
22233,,,7311.0,1.0,1000,200,100,,200.0
22234,,,7311.0,1.0,1000,200,200,,200.0
22235,,,7311.0,1.0,1000,200,700,,200.0
22236,,,7311.0,1.0,1000,200,1100,,200.0
22237,,,7311.0,1.0,1000,200,2000,,200.0
22238,,,7311.0,1.0,1000,200,2300,,200.0
22239,,,7311.0,1.0,1000,200,2400,,200.0
22240,,,7311.0,1.0,1000,200,2500,,200.0
22241,,,7311.0,1.0,1000,200,3000,,200.0
22242,,,7311.0,1.0,1000,200,3200,,200.0
22243,,,7311.0,1.0,1000,200,3400,,200.0
22244,,,7311.0,1.0,1000,200,3600,,200.0
22245,,,7311.0,1.0,1000,200,3800,,200.0
22246,,,7311.0,1.0,1000,200,4000,,200.0
22247,,,7311.0,1.0,1000,200,4500,,200.0
22248,,,7311.0,1.0,1000,200,5000,,200.0
22249,,,7311.0,1.0,1000,200,5500,,200.0
22250,,,7311.0,1.0,1000,200,6000,,200.0
22251,,,7311.0,1.0,1000,200,7000,,200.0
22252,,,7311.0,1.0,1000,200,7500,,200.0
22253,,,7311.0,1.0,1000,200,9500,,200.0
22254,,,7311.0,1.0,1000,200,9600,,200.0
22255,,,7311.0,1.0,1000,200,10000,,200.0
22256,,,7311.0,1.0,1000,200,12000,,200.0
22257,,,7311.0,1.0,1000,200,15000,,200.0
22258,,,7311.0,1.0,1000,200,20000,,200.0
22259,,,7311.0,1.0,1000,200,30000,,200.0
22260,,,7311.0,1.0,1000,200,40000,,200.0
22261,,,7311.0,1.0,4000,0,100,,100.0
22262,,,7311.0,1.0,4000,0,200,,200.0
22263,,,7311.0,1.0,4000,0,700,,700.0
22264,,,7311.0,1.0,4000,0,1100,,1100.0
